,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,99.3,.543,12.5,34.1,.202,121.8
1,DEN,99.3,.777,12.6,18.5,.157,142.9
