,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,92.0,.618,6.7,31.4,.294,141.3
1,GSW,92.0,.628,7.6,26.5,.156,138.1
