,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,98.5,.741,22.9,38.5,.114,128.0
1,ATL,98.5,.511,12.4,25.5,.191,109.7
