,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bojan Bogdanović,43:50,8,21,.381,1,7,.143,0,0,,2,10,12,6,0,0,2,3,17,10.9,-6
1,Cade Cunningham,42:33,12,22,.545,4,6,.667,3,4,.750,1,5,6,9,3,2,6,3,31,25.7,+4
2,Jalen Duren,39:39,5,6,.833,0,0,,5,6,.833,8,6,14,2,0,0,0,1,15,20.8,-6
3,Jaden Ivey,32:47,8,15,.533,3,5,.600,3,5,.600,5,5,10,4,0,1,3,6,22,17.0,+8
4,Kevin Knox,18:05,3,9,.333,0,6,.000,0,0,,0,2,2,0,1,0,0,3,6,1.3,+9
5,Alec Burks,30:01,4,13,.308,4,12,.333,0,0,,1,1,2,1,2,0,0,2,12,7.4,-15
6,Isaiah Livers,22:33,3,7,.429,2,6,.333,1,4,.250,0,1,1,2,0,1,3,2,9,2.7,-13
7,James Wiseman,13:21,3,3,1.000,0,0,,0,0,,2,3,5,1,0,0,1,0,6,7.1,0
8,Ausar Thompson,11:51,1,2,.500,0,1,.000,0,0,,0,3,3,2,0,0,0,1,2,2.9,-1
9,Killian Hayes,10:20,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,3,0,2,-1.1,-10
10,Marvin Bagley III,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Marcus Sasser,Did Not Play,,,,,,,,,,,,,,,,,,,,
