,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kevin Durant,38:01,10,22,.455,1,7,.143,7,10,.700,0,11,11,8,1,2,2,3,28,23.5,+5
1,Devin Booker,36:14,7,24,.292,0,4,.000,11,11,1.000,1,4,5,2,1,1,1,3,25,13.8,-15
2,Grayson Allen,35:49,4,9,.444,3,7,.429,4,6,.667,2,4,6,6,2,2,0,3,15,18.5,+16
3,Eric Gordon,30:23,2,8,.250,1,5,.200,0,0,,0,2,2,2,1,0,1,0,5,2.2,-15
4,Drew Eubanks,25:21,3,5,.600,0,0,,3,4,.750,1,4,5,1,1,2,1,2,9,9.5,0
5,Bol Bol,26:31,11,17,.647,2,3,.667,1,2,.500,6,8,14,0,1,1,1,4,25,22.8,+3
6,Thaddeus Young,18:53,1,3,.333,0,0,,0,0,,6,2,8,0,1,0,1,4,2,3.5,-1
7,Royce O'Neale,17:01,0,5,.000,0,4,.000,1,2,.500,2,2,4,1,1,0,1,1,1,-0.6,-23
8,Josh Okogie,11:47,0,2,.000,0,1,.000,0,0,,1,2,3,3,1,0,2,0,0,1.0,+10
9,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Théo Maledon,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,David Roddy,Did Not Play,,,,,,,,,,,,,,,,,,,,
