,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,100.4,.437,8.3,33.9,.284,109.6
1,HOU,100.4,.478,11.5,30.4,.269,113.6
