,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,99.1,.618,12.1,15.0,.176,121.1
1,CHI,99.1,.448,6.2,24.1,.175,105.0
