,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,98.9,.528,9.1,16.3,.211,115.2
1,IND,98.9,.559,7.0,29.8,.088,124.3
