,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,37:41,9,18,.500,1,4,.250,8,10,.800,1,5,6,2,1,0,0,3,27,20.6,+19
1,Coby White,35:07,8,21,.381,2,5,.400,0,0,,3,4,7,2,1,0,0,1,18,11.8,0
2,Ayo Dosunmu,33:57,7,11,.636,3,5,.600,0,0,,0,3,3,4,0,2,2,3,17,14.0,+14
3,Alex Caruso,28:59,5,10,.500,2,5,.400,0,0,,2,5,7,7,2,0,0,1,12,16.4,+23
4,Nikola Vučević,28:33,9,20,.450,1,4,.250,3,3,1.000,3,9,12,2,0,1,0,1,22,18.1,+2
5,Javonte Green,19:19,2,3,.667,1,1,1.000,0,0,,0,4,4,1,0,1,2,2,5,3.5,+26
6,Andre Drummond,17:30,5,8,.625,0,0,,4,5,.800,4,7,11,3,3,0,1,2,14,18.2,+23
7,Torrey Craig,16:57,3,5,.600,1,2,.500,0,0,,0,2,2,1,0,0,0,3,7,4.8,+7
8,Dalen Terry,13:25,0,1,.000,0,0,,0,0,,0,2,2,4,0,1,2,2,0,0.6,+12
9,Jevon Carter,4:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
10,Onuralp Bitim,1:57,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,3.4,+1
11,Terry Taylor,1:57,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,+1
