,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,96.6,.593,9.0,28.2,.337,135.6
1,HOU,96.6,.615,13.8,42.4,.165,131.5
