,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,97.1,.500,12.7,26.1,.133,105.0
1,CHO,97.1,.432,14.8,26.5,.216,97.8
