,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,90.3,.551,9.4,10.8,.165,110.7
1,DEN,90.3,.571,8.8,25.0,.202,125.1
