,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,93.0,.560,9.1,34.1,.187,128.0
1,GSW,93.0,.557,11.9,28.6,.159,120.5
