,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,96.1,.570,15.8,25.6,.266,115.5
1,NYK,96.1,.527,12.1,31.9,.174,117.6
