,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Scoot Henderson,35:04,.510,.467,.333,.400,0.0,7.2,3.4,22.2,2.9,0.0,10.2,25.7,106,122,-4.7
1,Kris Murray,32:41,.773,.773,.545,.000,3.5,15.5,9.2,10.2,1.6,0.0,15.4,18.3,129,124,3.3
2,Anfernee Simons,28:25,.636,.636,.455,.000,0.0,17.8,8.4,5.9,0.0,3.1,21.4,22.6,95,124,-6.7
3,Deandre Ayton,26:25,.383,.400,.000,.100,4.3,28.7,15.9,5.7,0.0,3.3,27.7,25.1,62,122,-15.0
4,Toumani Camara,17:49,1.500,1.500,1.000,.000,0.0,14.2,6.7,14.8,2.8,0.0,0.0,2.6,271,121,4.3
5,Dalano Banton,28:15,.466,.417,.583,.167,4.0,8.9,6.4,31.7,0.0,0.0,13.4,24.2,105,128,-3.4
6,Jabari Walker,23:04,.872,.833,.333,.333,9.9,5.5,7.8,0.0,4.4,0.0,30.4,19.7,117,119,-2.1
7,Rayan Rupert,19:35,.680,.600,.400,.400,5.8,25.8,15.3,23.2,0.0,0.0,0.0,13.8,160,125,3.3
8,Duop Reath,16:06,.500,.500,.500,.000,0.0,15.7,7.5,9.9,0.0,5.4,11.1,25.7,92,123,-3.1
9,Justin Minaya,6:50,.750,.750,1.000,.000,16.7,18.5,17.6,0.0,0.0,12.8,0.0,13.4,158,116,11.9
10,Moses Brown,5:46,.000,,,,19.8,43.8,31.2,0.0,0.0,0.0,0.0,7.0,67,122,-10.4
11,Ibou Badji,Did Not Play,,,,,,,,,,,,,,,
