,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,98.3,.665,14.3,14.7,.183,126.2
1,CHI,98.3,.479,10.5,25.5,.149,105.8
