,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,98.7,.608,8.3,22.9,.273,132.7
1,MIA,98.7,.585,5.5,17.8,.149,125.6
