,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,100.6,.603,13.5,23.8,.098,119.2
1,DAL,100.6,.566,8.0,17.8,.242,124.2
