,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NYK,90.2,.539,14.1,17.9,.224,109.7
1,MIA,90.2,.601,17.0,23.3,.270,120.8
