,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,97.9,.440,17.1,28.6,.109,92.9
1,BOS,97.9,.581,8.6,36.2,.162,133.8
