,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,105.6,.527,12.6,22.7,.237,113.6
1,DEN,105.6,.629,16.0,30.6,.225,125.0
