,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,104.2,.573,10.1,23.4,.068,120.0
1,MIL,104.2,.612,5.5,11.6,.181,126.7
