,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,92.9,.457,8.1,26.3,.170,109.8
1,BRK,92.9,.506,11.9,31.8,.221,114.1
