,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,102.3,.549,16.2,16.7,.232,106.6
1,MIA,102.3,.500,13.9,21.6,.154,102.7
