,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,94.5,.561,15.2,31.7,.280,121.7
1,NOP,94.5,.535,10.3,27.5,.259,119.5
