,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,96.7,.577,7.2,26.8,.231,130.3
1,LAL,96.7,.550,10.8,28.3,.178,118.9
