,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,95.9,.548,19.4,23.5,.356,110.5
1,OKC,95.9,.716,11.1,10.3,.160,134.5
