,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,93.0,.570,13.0,37.2,.237,124.7
1,POR,93.0,.522,12.7,27.5,.326,118.8
