,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,104.9,.667,13.5,13.3,.346,129.6
1,MEM,104.9,.562,11.7,25.0,.155,118.2
