,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Precious Achiuwa,43:09,6,6,1.000,1,1,1.000,2,2,1.000,3,3,6,0,2,3,2,2,15,17.5,-12
1,Donte DiVincenzo,39:25,6,15,.400,2,9,.222,0,1,.000,0,3,3,4,1,1,1,2,14,9.1,-9
2,Jalen Brunson,37:28,14,25,.560,1,5,.200,10,10,1.000,0,3,3,4,1,0,2,2,39,29.0,-7
3,Josh Hart,35:54,2,6,.333,0,2,.000,0,0,,1,9,10,5,1,0,1,4,4,5.9,-20
4,Taj Gibson,18:35,0,4,.000,0,0,,0,0,,0,3,3,1,0,0,0,2,0,-2.0,-1
5,Bojan Bogdanović,32:58,3,10,.300,2,6,.333,3,4,.750,0,3,3,1,1,0,0,2,11,6.6,-10
6,Alec Burks,21:59,7,14,.500,4,7,.571,4,4,1.000,0,2,2,1,0,0,3,1,22,12.9,-4
7,Miles McBride,10:32,2,4,.500,0,2,.000,2,2,1.000,1,1,2,0,1,0,0,0,6,6.0,-7
8,Charlie Brown Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
9,Julius Randle,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Jericho Sims,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Jacob Toppin,Did Not Play,,,,,,,,,,,,,,,,,,,,
