,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,97.3,.695,14.2,18.2,.134,128.4
1,NYK,97.3,.536,8.7,12.5,.250,114.0
