,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Immanuel Quickley,31:26,4,15,.267,0,6,.000,4,5,.800,1,6,7,5,0,0,4,1,12,4.3,-26
1,Ochai Agbaji,31:13,4,10,.400,1,3,.333,0,0,,4,3,7,1,0,0,2,2,9,5.2,-18
2,Gary Trent Jr.,30:50,6,12,.500,2,6,.333,1,1,1.000,0,4,4,3,3,1,0,2,15,15.2,-16
3,Gradey Dick,26:41,4,11,.364,2,3,.667,0,0,,0,0,0,1,0,0,3,2,10,0.8,-27
4,Kelly Olynyk,25:34,5,8,.625,1,1,1.000,0,0,,1,3,4,3,1,0,3,5,11,7.1,-11
5,Jordan Nwora,25:00,7,9,.778,1,3,.333,3,3,1.000,0,7,7,1,0,1,0,2,18,17.2,+10
6,Bruce Brown,22:43,3,6,.500,0,1,.000,6,6,1.000,0,0,0,4,0,0,2,2,12,9.0,0
7,Jontay Porter,22:26,2,5,.400,0,2,.000,0,0,,4,3,7,3,1,1,1,0,4,7.8,-4
8,Jahmi'us Ramsey,18:39,2,6,.333,1,4,.250,0,0,,1,0,1,2,2,0,3,1,5,2.3,+7
9,Javon Freeman-Liberty,2:44,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+5
10,Jalen McDaniels,2:44,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+5
11,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
