,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paolo Banchero,35:33,.778,.813,.438,.375,0.0,20.3,10.7,24.0,1.4,2.5,5.1,24.8,154,101,16.7
1,Franz Wagner,30:30,.703,.615,.154,.462,8.7,23.6,16.6,20.7,0.0,3.0,24.2,30.4,118,102,0.5
2,Wendell Carter Jr.,27:28,.563,.563,.500,.000,0.0,13.1,6.9,14.6,1.9,0.0,11.1,14.7,116,103,0.7
3,Gary Harris,26:38,.371,.389,.778,.111,5.0,4.5,4.7,4.8,1.9,0.0,0.0,15.9,93,106,-6.5
4,Jalen Suggs,20:01,.727,.667,.333,.333,6.7,6.0,6.3,13.4,5.1,4.5,22.5,19.9,124,96,8.7
5,Cole Anthony,25:09,.375,.375,.375,.000,10.6,14.3,12.6,10.2,2.0,0.0,0.0,14.3,107,103,-4.6
6,Moritz Wagner,17:48,.742,.722,.333,.111,7.5,20.2,14.2,10.1,0.0,5.1,9.6,26.4,138,102,8.8
7,Caleb Houstan,15:09,.375,.375,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,85,112,-9.7
8,Markelle Fultz,14:46,.286,.286,.143,.000,18.1,24.4,21.4,17.8,0.0,0.0,12.5,24.3,83,104,-10.1
9,Joe Ingles,13:18,1.330,1.500,1.000,2.000,0.0,18.0,9.5,18.3,0.0,0.0,51.5,13.1,127,106,-2.4
10,Goga Bitadze,2:44,,,,,48.8,0.0,23.1,0.0,0.0,0.0,,0.0,221,112,-4.0
11,Anthony Black,2:44,.532,1.000,.000,2.000,0.0,0.0,0.0,0.0,18.7,0.0,0.0,30.9,80,70,17.1
12,Jett Howard,2:44,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0,112,-23.3
13,Chuma Okeke,2:44,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0,112,-22.9
14,Admiral Schofield,2:44,.000,.000,.000,.000,0.0,43.9,23.1,0.0,0.0,0.0,0.0,16.4,0,98,-20.2
