,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Alperen Sengun,33:20,8,17,.471,0,1,.000,3,3,1.000,1,4,5,1,0,0,2,3,19,9.7,-16
1,Jabari Smith Jr.,32:25,6,13,.462,3,5,.600,1,2,.500,1,8,9,2,0,0,4,3,16,8.2,-12
2,Fred VanVleet,30:58,2,9,.222,2,5,.400,1,1,1.000,0,1,1,8,1,1,1,0,7,8.1,-13
3,Jalen Green,30:42,7,16,.438,4,8,.500,2,4,.500,1,4,5,2,0,0,2,1,20,11.7,-9
4,Jae'Sean Tate,20:51,0,1,.000,0,1,.000,0,0,,0,3,3,2,1,0,0,1,0,2.2,-13
5,Jeff Green,20:50,2,4,.500,0,2,.000,0,0,,1,0,1,0,0,0,0,2,4,1.9,-17
6,Amen Thompson,19:37,2,9,.222,0,2,.000,2,3,.667,1,5,6,1,3,0,2,3,6,2.8,-20
7,Aaron Holiday,18:57,2,3,.667,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,5,5.7,-14
8,Cam Whitmore,14:53,4,10,.400,1,4,.250,2,2,1.000,0,2,2,0,2,0,4,1,11,3.8,-9
9,Reggie Bullock,7:59,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,5,2.9,-5
10,Jock Landale,5:23,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0,0.0,-4
11,Boban Marjanović,4:05,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,0,0,2,2.0,-3
