,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,95.0,.588,13.5,16.2,.238,118.9
1,TOR,95.0,.556,14.3,21.4,.160,108.4
