,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,101.8,.516,11.7,30.8,.198,115.9
1,LAL,101.8,.574,10.4,24.4,.147,120.8
