,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,99.3,.600,14.7,31.7,.111,118.8
1,IND,99.3,.457,8.1,18.9,.185,101.7
