,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Stephen Curry,34:50,.947,.921,.526,.316,3.6,9.8,6.9,19.2,2.6,0.0,15.6,31.5,150,112,18.9
1,Chris Paul,33:10,.417,.417,.167,.000,0.0,6.9,3.6,42.6,4.1,0.0,20.0,19.4,104,109,-1.3
2,Klay Thompson,32:48,.699,.667,.333,.167,0.0,10.5,5.5,15.5,1.4,0.0,18.9,20.7,116,114,-1.4
3,Kevon Looney,28:12,.667,.667,.000,.000,13.4,36.5,25.5,24.8,4.9,3.2,14.3,10.6,150,98,11.3
4,Andrew Wiggins,26:55,.396,.385,.231,.154,4.7,17.0,11.1,13.7,0.0,6.6,12.6,25.2,84,111,-10.0
5,Jonathan Kuminga,25:59,.505,.500,.273,.182,4.9,17.6,11.5,0.0,0.0,0.0,14.4,22.9,87,115,-11.9
6,Moses Moody,21:07,1.000,1.000,.600,.000,0.0,16.2,8.5,5.8,6.5,0.0,16.7,12.2,148,102,11.7
7,Gary Payton II,18:01,.717,.625,.750,.500,0.0,0.0,0.0,6.2,2.5,0.0,29.1,16.3,102,114,-5.0
8,Dario Šarić,14:17,.500,.500,.800,.000,8.8,24.0,16.8,8.1,3.2,0.0,16.7,18.0,97,106,-6.3
9,Trayce Jackson-Davis,4:41,,,,,0.0,24.4,12.8,0.0,0.0,0.0,,0.0,0,113,-9.4
10,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,
11,Brandin Podziemski,Did Not Play,,,,,,,,,,,,,,,
