,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,105.0,.632,16.9,18.4,.138,116.2
1,SAC,105.0,.500,11.6,23.8,.213,108.6
