,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,98.3,.602,13.7,38.9,.261,131.2
1,ATL,98.3,.547,8.8,27.1,.177,124.1
