,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Paolo Banchero,34:02,9,15,.600,2,4,.500,5,7,.714,1,6,7,10,1,1,4,2,25,23.7,+23
1,Franz Wagner,32:43,12,28,.429,1,3,.333,1,2,.500,2,3,5,2,1,1,1,1,26,14.8,-8
2,Anthony Black,30:02,4,6,.667,2,3,.667,1,1,1.000,1,3,4,2,1,0,0,2,11,11.6,+32
3,Jalen Suggs,27:25,4,11,.364,0,2,.000,1,1,1.000,1,5,6,5,1,1,2,1,9,7.9,+26
4,Goga Bitadze,25:56,3,6,.500,0,1,.000,4,4,1.000,4,6,10,2,0,5,0,2,10,15.7,+27
5,Joe Ingles,24:37,2,6,.333,2,5,.400,1,1,1.000,0,3,3,3,1,0,2,2,7,4.8,+7
6,Cole Anthony,23:03,4,9,.444,3,5,.600,3,3,1.000,3,2,5,1,0,0,3,1,14,9.3,-6
7,Moritz Wagner,18:59,6,10,.600,1,3,.333,0,0,,5,3,8,2,1,0,2,5,13,11.2,-11
8,Jonathan Isaac,10:53,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,1,1,2,0,-3.2,-7
9,Admiral Schofield,3:05,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,0,5,3.0,+3
10,Caleb Houstan,3:05,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,+3
11,Jett Howard,3:05,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,+3
12,Chuma Okeke,3:05,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,0.7,+3
