,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bradley Beal,34:48,7,15,.467,0,2,.000,1,2,.500,0,3,3,2,2,0,2,4,15,7.6,-7
1,Kevin Durant,34:40,10,17,.588,3,6,.500,7,8,.875,0,7,7,2,0,1,3,2,30,22.1,-14
2,Devin Booker,34:00,8,14,.571,2,6,.333,2,2,1.000,0,0,0,5,0,0,6,4,20,9.3,-31
3,Grayson Allen,30:51,1,3,.333,1,3,.333,5,5,1.000,0,3,3,2,0,0,1,1,8,7.2,-22
4,Jusuf Nurkić,21:22,3,8,.375,1,2,.500,1,2,.500,1,2,3,2,1,0,0,1,8,6.5,-14
5,Eric Gordon,24:36,3,8,.375,2,7,.286,4,4,1.000,0,1,1,2,0,0,1,1,12,7.9,-17
6,Josh Okogie,17:45,2,3,.667,0,1,.000,0,0,,1,0,1,2,3,0,0,2,4,7.0,-12
7,Drew Eubanks,16:22,0,1,.000,0,0,,0,0,,2,2,4,0,0,2,0,2,0,1.9,-5
8,Chimezie Metu,7:56,1,1,1.000,0,0,,2,2,1.000,0,2,2,0,0,1,0,1,4,4.6,-7
9,Jordan Goodwin,5:12,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,0,4,2.7,-3
10,Saben Lee,5:12,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,1,0,2,1.0,-3
11,Yuta Watanabe,5:12,0,2,.000,0,2,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-1.2,-3
12,Keita Bates-Diop,2:04,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,2.3,+3
