,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,103.3,.511,10.7,18.4,.189,105.5
1,NYK,103.3,.529,14.9,15.9,.256,109.4
