,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,98.4,.558,13.0,21.7,.140,109.8
1,MEM,98.4,.478,11.0,15.6,.167,102.7
