,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,OKC,95.2,.522,9.3,22.4,.087,109.2
1,DET,95.2,.553,8.0,31.9,.158,126.0
