,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,102.2,.465,5.8,26.3,.250,115.5
1,WAS,102.2,.545,19.0,17.5,.299,104.7
