,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Bogdan Bogdanović,35:08,.468,.423,.615,.154,6.1,13.0,9.4,4.3,1.5,0.0,22.4,22.6,82,124,-8.6
1,Saddiq Bey,34:54,.710,.643,.429,.357,3.1,6.5,4.7,10.6,0.0,0.0,0.0,20.6,152,129,5.1
2,Dejounte Murray,34:41,.482,.474,.421,.211,0.0,19.8,9.5,58.7,3.0,2.5,8.8,29.1,111,116,8.0
3,Jalen Johnson,34:36,.272,.250,.333,.167,6.2,23.1,14.4,4.2,0.0,0.0,7.2,17.8,68,124,-13.6
4,Clint Capela,24:00,.628,.571,.000,.571,22.2,23.8,23.0,13.8,2.2,0.0,10.2,18.1,137,118,3.3
5,De'Andre Hunter,29:14,.631,.636,.545,.182,0.0,7.8,3.8,5.7,0.0,0.0,14.4,21.1,106,128,-3.5
6,Bruno Fernando,18:32,.850,.800,.000,.400,11.5,12.3,11.9,9.7,0.0,13.9,0.0,14.1,182,117,8.7
7,Kobe Bufkin,14:02,.255,.200,.200,.400,0.0,16.3,7.9,30.6,0.0,0.0,14.5,21.8,70,126,-13.3
8,Garrison Mathews,13:08,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0,131,-15.5
9,Trent Forrest,1:45,,,,,0.0,0.0,0.0,74.1,0.0,0.0,,0.0,230,131,8.4
10,Wesley Matthews,Did Not Play,,,,,,,,,,,,,,,
11,Onyeka Okongwu,Not With Team,,,,,,,,,,,,,,,
