,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,92.7,.489,10.2,26.7,.195,110.1
1,BRK,92.7,.551,9.3,28.6,.193,123.0
