,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Mikal Bridges,38:33,.674,.635,.385,.192,5.9,8.3,7.2,10.6,2.7,2.3,6.6,34.9,131,110,9.9
1,Dorian Finney-Smith,35:20,.786,.786,.429,.000,6.5,6.0,6.2,19.9,1.5,0.0,12.5,10.1,156,115,3.2
2,Dennis Schröder,34:09,.474,.423,.308,.308,0.0,6.2,3.2,31.8,0.0,5.3,11.9,21.9,110,115,-2.6
3,Nic Claxton,33:49,.607,.667,.000,.222,3.4,37.9,21.2,17.5,3.1,5.4,16.8,15.7,112,97,3.9
4,Cameron Johnson,30:48,.763,.667,.583,.583,3.7,13.9,9.0,4.9,1.7,0.0,6.2,23.3,151,112,6.5
5,Dennis Smith Jr.,21:20,.250,.250,.500,.000,5.4,25.0,15.5,34.8,0.0,4.2,0.0,12.5,113,109,-2.8
6,Jalen Wilson,16:21,.500,.500,.667,.000,14.0,13.0,13.5,7.7,0.0,0.0,0.0,8.2,143,115,-5.8
7,Day'Ron Sharpe,13:59,.521,.500,.000,1.000,24.5,15.3,19.7,10.1,0.0,13.0,14.8,21.5,116,107,-1.6
8,Lonnie Walker IV,11:05,.143,.143,.429,.000,0.0,9.6,5.0,0.0,0.0,0.0,12.5,32.2,29,117,-35.2
9,Keita Bates-Diop,2:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-9.8
10,Trendon Watford,2:18,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,200,121,9.5
11,Cam Thomas,Did Not Dress,,,,,,,,,,,,,,,
