,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,98.1,.440,11.7,8.3,.157,87.6
1,PHI,98.1,.500,10.5,25.5,.115,109.0
