,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tobias Harris,30:00,.661,.633,.400,.133,6.3,20.0,12.9,11.3,1.6,3.3,5.9,23.6,128,87,10.5
1,Tyrese Maxey,29:16,.597,.575,.350,.200,0.0,10.3,5.0,20.0,1.7,0.0,8.4,34.0,111,91,5.8
2,Kelly Oubre Jr.,23:58,.368,.350,.400,.200,0.0,20.9,10.1,0.0,0.0,4.1,8.4,20.8,70,90,-9.2
3,Kyle Lowry,23:12,.000,.000,1.000,.000,0.0,17.2,8.4,40.4,2.1,0.0,50.0,7.2,83,89,-3.2
4,Mo Bamba,18:26,.667,.667,.333,.000,10.2,21.7,15.8,0.0,0.0,10.6,0.0,6.8,150,84,0.7
5,Paul Reed,29:01,.505,.500,.083,.167,16.2,24.1,20.1,16.0,3.4,6.8,13.4,21.5,107,79,3.9
6,Cameron Payne,23:10,.556,.556,.778,.000,4.1,4.3,4.2,19.0,2.1,0.0,10.0,18.1,112,91,2.6
7,Buddy Hield,21:44,.582,.533,.667,.200,8.7,23.0,15.6,39.8,2.3,0.0,5.8,33.4,126,88,15.6
8,Nicolas Batum,20:16,.000,.000,.667,.000,4.6,19.7,12.0,28.9,0.0,0.0,0.0,6.2,94,94,-3.1
9,Ricky Council IV,7:34,.750,.750,.500,.000,0.0,26.4,12.8,0.0,0.0,0.0,33.3,16.6,80,93,-6.1
10,Jeff Dowtin,7:34,.500,.500,.500,.000,0.0,26.4,12.8,18.3,6.5,0.0,0.0,11.1,120,78,5.6
11,Terquavion Smith,5:47,.129,.000,.667,.667,0.0,17.3,8.4,0.0,0.0,0.0,20.5,35.3,23,94,-36.3
12,Joel Embiid,Did Not Dress,,,,,,,,,,,,,,,
13,KJ Martin,Did Not Dress,,,,,,,,,,,,,,,
14,De'Anthony Melton,Did Not Dress,,,,,,,,,,,,,,,
