,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,98.5,.542,14.3,16.7,.094,103.9
1,POR,98.5,.453,11.1,26.8,.292,105.7
