,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,92.4,.667,8.2,21.2,.400,140.8
1,CHO,92.4,.631,8.8,12.8,.080,127.8
