,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,107.0,.549,13.4,25.0,.275,116.8
1,WAS,107.0,.593,15.7,13.6,.132,112.1
