,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Shaedon Sharpe,40:32,8,17,.471,4,9,.444,7,9,.778,1,2,3,6,1,0,2,2,27,21.2,-15
1,Anfernee Simons,37:50,10,23,.435,5,11,.455,13,13,1.000,0,1,1,4,0,1,3,1,38,26.3,-9
2,Toumani Camara,37:27,3,6,.500,1,3,.333,0,2,.000,0,4,4,4,1,1,1,5,7,5.9,-5
3,Matisse Thybulle,30:35,4,6,.667,3,5,.600,0,0,,0,1,1,0,1,0,0,3,11,8.5,-9
4,Duop Reath,26:23,4,11,.364,2,6,.333,0,0,,2,1,3,4,1,0,1,3,10,7.2,0
5,Scoot Henderson,29:39,8,16,.500,3,4,.750,0,0,,1,3,4,6,0,2,3,5,19,13.2,+11
6,Jabari Walker,21:46,3,4,.750,1,2,.500,2,2,1.000,3,5,8,1,1,0,1,1,9,11.3,+1
7,Moses Brown,15:47,3,7,.429,0,0,,0,0,,4,8,12,0,0,0,1,1,6,6.1,+1
8,Malcolm Brogdon,Did Not Dress,,,,,,,,,,,,,,,,,,,,
9,Skylar Mays,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Kris Murray,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,,,,,,
