,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,96.5,.583,10.6,29.7,.244,131.7
1,LAC,96.5,.624,8.4,26.5,.236,136.8
