,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,95.6,.538,6.5,24.4,.176,119.2
1,GSW,95.6,.466,11.6,26.1,.227,106.6
