,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,102.4,.485,11.8,28.6,.069,103.5
1,LAC,102.4,.530,10.5,0.0,.305,109.4
