,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ATL,103.0,.411,8.2,24.6,.218,102.0
1,CLE,103.0,.608,13.7,28.6,.161,124.3
