,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,97.8,.614,9.9,27.3,.239,131.9
1,DAL,97.8,.717,14.6,11.5,.464,133.9
