,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,102.8,.520,9.1,28.9,.150,115.7
1,WAS,102.8,.564,13.6,16.7,.186,109.9
