,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Mikal Bridges,37:47,7,20,.350,4,11,.364,1,1,1.000,2,4,6,4,1,1,0,4,19,13.3,-9
1,Cam Thomas,37:22,11,24,.458,2,6,.333,3,3,1.000,0,5,5,3,1,1,0,2,27,19.1,-9
2,Royce O'Neale,36:56,2,15,.133,2,13,.154,0,0,,1,3,4,3,1,1,0,4,6,0.1,-18
3,Dorian Finney-Smith,36:46,5,10,.500,4,9,.444,0,0,,4,4,8,1,0,0,0,3,14,12.5,-19
4,Spencer Dinwiddie,35:17,8,14,.571,3,7,.429,0,3,.000,0,6,6,6,0,0,1,1,19,15.8,-6
5,Lonnie Walker IV,17:17,5,8,.625,1,2,.500,2,2,1.000,0,3,3,1,0,0,1,0,13,10.0,-2
6,Day'Ron Sharpe,16:48,3,4,.750,0,0,,5,8,.625,3,4,7,1,0,0,2,3,11,9.0,+6
7,Dennis Smith Jr.,14:30,2,5,.400,1,4,.250,0,0,,0,1,1,1,1,2,1,3,5,3.5,-5
8,Trendon Watford,5:03,0,0,,0,0,,0,0,,0,2,2,2,0,0,0,1,0,1.6,+8
9,Armoni Brooks,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
10,Jalen Wilson,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Keon Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,,
