,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,106.4,.646,17.1,20.6,.180,123.1
1,IND,106.4,.569,9.4,40.4,.083,125.0
