,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,94.6,.578,13.0,25.6,.216,122.4
1,UTA,94.6,.483,12.2,45.0,.226,119.8
